================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 21:18
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 182 只股票
累计交易日: 21829 天
严苛信号数: 452 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号
000967.SZ      20260410     20260413        37   +7.79%    10.45   +11.87%   +34.93%   +23.35%   +36.36%
000967.SZ      20260414     20260415        57   +9.97%    12.18    +7.31%   +12.07%   +15.85%    +7.55%
000967.SZ      20260417     20260420        80   +7.12%    14.19    -5.21%    -9.16%   +15.72%   -15.08%
000426.SZ      20260302     20260303        53   +9.11%    56.90    -8.96%    -9.14%   -21.42%   -29.31%
000426.SZ      20260506     20260507        33   +6.61%    46.31    +7.43%    +4.02%   -13.93%   -13.86%
000426.SZ      20260507     20260508        42   +6.55%    47.57    +3.62%    -7.21%   -12.82%   -19.95%
300715.SZ      20260514     20260515        67  +20.00%    18.11   -10.05%   +12.31%   +18.00%    +9.22%
300715.SZ      20260520     20260521        70  +15.42%    19.53    +4.15%   +11.62%   +38.50%    -4.76%
300715.SZ      20260521     20260522        71   +6.55%    20.76    +5.15%    +2.94%   +22.83%    -6.45%
688362.SH      20260226     20260227        32   +4.91%    46.90    -0.64%   -10.00%   -16.61%   -20.04%
688362.SH      20260525     20260526        79  +20.00%    74.88    -7.97%   -19.74%   -23.90%    +2.80%
688362.SH      20260526     20260527        89  +11.87%    70.90    +4.53%   -13.99%   -17.84%    +8.76%
688362.SH      20260611     20260612        48   +9.85%    66.00    -4.42%    +8.91%   +14.42%   +14.42%
601233.SH      20260429     20260430        49  +10.02%    22.81    +4.78%    -3.90%   -13.63%   -13.02%
601233.SH      20260430     20260506        50   +4.99%    24.10    -7.39%   -10.79%   -17.10%   -15.23%
300672.SZ      20260209     20260210        50   +9.39%   146.51    -5.39%    -1.03%    -5.02%   +35.28%
300672.SZ      20260226     20260227        48   +6.35%   152.00    +3.88%    -7.77%    +5.78%   +11.84%
300672.SZ      20260316     20260317        48  +11.19%   175.00   +13.26%    -0.55%   -11.89%    -5.94%
300672.SZ      20260318     20260319        63  +11.98%   191.75    +1.75%   -13.63%   -18.09%   -12.96%
300672.SZ      20260525     20260526       123  +12.29%   325.00    +8.00%    -3.29%   -12.72%    -5.49%
300672.SZ      20260617     20260618        81   +8.43%   322.05    -2.13%    -9.30%    -9.30%    -9.30%
301216.SZ      20260312     20260313        34   +5.76%    26.04    +0.96%    -1.69%    -6.14%   +11.56%
301216.SZ      20260403     20260407        45   +5.16%    27.48    +2.91%    +3.53%    +5.97%   +10.52%
688343.SH      20260213     20260224        34   +5.27%    96.63   -12.43%    +2.34%    +0.80%   -18.03%
688343.SH      20260227     20260302        63  +20.00%   109.11    -9.37%    -8.09%   -17.00%   -30.05%
000036.SZ      20260508     20260511        46   +9.96%     5.92    +4.22%    -5.07%    -9.12%   -16.05%
000036.SZ      20260511     20260512        43   +4.28%     6.36    -4.25%   -10.85%   -15.25%   -19.65%
002810.SZ      20260330     20260331        42   +9.99%    22.97    +4.57%    +3.00%    +1.65%   +19.98%
002810.SZ      20260413     20260414        47   +5.66%    24.50    -4.69%    +8.90%   +12.04%    +0.57%
300483.SZ      20260302     20260303        59  +19.82%    22.00    +4.09%   -10.95%    -8.27%    -8.64%
300483.SZ      20260303     20260304        85  +19.99%    24.78   -13.44%   -16.87%   -14.93%   -18.81%
000506.SZ      20260302     20260303        75  +10.00%    21.84    -6.55%    -7.88%   -17.35%   -22.34%
000506.SZ      20260409     20260410        36   +5.24%    19.00    -8.47%   -10.37%   -15.16%   -16.21%
002023.SZ      20260417     20260420        38   +5.29%    12.81    +0.31%    -0.47%    +1.17%    -3.98%
002023.SZ      20260624     20260625        37   +7.52%    13.79    -4.79%    -4.79%    -4.79%    -4.79%
300657.SZ      20260416     20260417        36   +7.47%    35.00    -0.43%    +2.49%    +5.14%   +47.43%
300657.SZ      20260507     20260508        57  +10.14%    40.47    -4.50%   -10.63%   +24.17%    +6.40%
688266.SH      20260327     20260330        42   +7.89%    99.79    -0.99%    +0.21%    -1.30%    -0.37%
300624.SZ      20260209     20260210        57  +11.86%    97.74    -3.16%   -13.24%   -23.09%   -23.96%
300624.SZ      20260210     20260211        60   +5.60%   102.03    -2.68%   -17.74%   -24.99%   -28.42%
688365.SH      20260507     20260508        49  +12.79%    23.57    -4.67%    -9.84%   -14.64%   -18.37%
000066.SZ      20260428     20260429        34   +6.32%    17.33   +14.37%   +35.03%   +16.62%    +6.64%
000066.SZ      20260430     20260506        51   +9.99%    21.80   +10.00%   +15.55%    -4.72%   -17.25%
000066.SZ      20260507     20260508        81  +10.00%    23.78    -1.60%   -13.79%   -11.98%   -28.30%
000066.SZ      20260512     20260513        89   +8.38%    24.71    -8.26%   -15.94%   -25.70%   -34.68%
000066.SZ      20260625     20260626        41   +7.74%    19.70    -5.74%    -5.74%    -5.74%    -5.74%
301565.SZ      20260528     20260529        58  +20.02%    27.45    -0.69%    -6.01%    -2.99%   -12.17%
002716.SZ      20260302     20260303       132  +10.01%    16.31    -7.42%    -7.23%   -18.76%   -26.18%
605060.SH      20260206     20260209        42   +5.80%    48.55   +19.53%   +31.80%   +19.46%   +19.59%
605060.SH      20260210     20260211        75  +10.01%    58.30    +4.97%   +25.21%    +1.58%    -5.06%
000815.SZ      20260309     20260310        66   +9.99%    19.01    -6.73%   -16.04%    +8.15%    +6.84%
000815.SZ      20260324     20260325        66   +5.98%    20.81    -3.32%    -0.53%    -3.46%    -2.11%
688400.SH      20260430     20260506        80  +20.01%    63.01    +5.84%    +5.67%    +7.65%   -12.09%
688400.SH      20260506     20260507        72   +4.84%    62.19    +7.01%    +4.21%    +2.54%   -11.53%
688400.SH      20260618     20260622        42  +14.10%    69.09    -5.43%    -4.65%    -4.65%    -4.65%
301323.SZ      20260331     20260401        50  +12.49%    62.53    -4.94%    +8.80%    +2.48%    +6.62%
301323.SZ      20260409     20260410        56   +8.36%    67.32    -6.37%    -2.39%    +1.87%   +13.83%
301323.SZ      20260420     20260421        53   +4.54%    67.50    +2.92%    -2.13%    +7.91%   +23.11%
301323.SZ      20260609     20260610        37   +8.57%    82.63    +4.66%   +24.75%    +4.44%    +5.77%
301323.SZ      20260611     20260612        38   +5.62%    87.75   +23.99%   +13.14%    -0.40%    -0.40%
301323.SZ      20260612     20260615        79  +20.00%    96.63   +12.08%    -2.41%    -9.55%    -9.55%
301323.SZ      20260615     20260616        72   +4.84%   104.05    -0.93%   -14.47%   -16.00%   -16.00%
300814.SZ      20260226     20260227        40   +4.40%    93.07   +17.95%   +16.27%    +4.44%   -10.11%
300814.SZ      20260302     20260303        67  +10.11%   108.50    +0.09%    -1.84%   -19.53%   -25.96%
300814.SZ      20260430     20260506        41   +5.07%   108.80    +6.89%   +16.45%   +24.99%   +37.87%
300814.SZ      20260506     20260507        54   +7.59%   116.42    +2.22%    +5.49%    +9.29%   +32.83%
688383.SH      20260401     20260402        45   +7.44%    80.60    +8.55%   +20.35%   +19.74%   +21.05%
688383.SH      20260402     20260403        51   +5.74%    87.12    +3.83%   +10.15%   +12.26%   +16.16%
688383.SH      20260421     20260422        76   +4.41%   100.40    -0.60%    +0.02%    +1.48%   +41.29%
600188.SH      20260601     20260602        40  +10.00%    24.49    +6.04%    +0.86%   -14.99%   -26.58%
600188.SH      20260603     20260604        49   +8.84%    25.00    +0.20%    -7.60%   -22.48%   -28.08%
600188.SH      20260604     20260605        52   +5.01%    26.34    -4.33%   -12.87%   -24.68%   -31.74%
300041.SZ      20260622     20260623        37   +5.17%    15.10    -3.77%    +2.38%    +2.38%    +2.38%
301055.SZ      20260410     20260413        57  +11.94%    25.67   +16.63%   +21.74%   +20.45%   +50.72%
301055.SZ      20260413     20260414        86  +17.00%    30.33    +8.80%   +15.40%    -2.97%   +20.57%
301055.SZ      20260616     20260617        59  +20.01%    40.11    -2.87%   +16.33%   +12.42%   +12.42%
301055.SZ      20260623     20260624        48   +8.46%    43.58    +7.07%    +3.46%    +3.46%    +3.46%
000880.SZ      20260226     20260227        37   +8.51%    36.20    -5.69%    -9.31%   -19.14%   -25.80%
002851.SZ      20260226     20260227        37   +6.11%   127.39    +3.82%    +0.76%    -7.65%   -20.52%
002851.SZ      20260302     20260303        44   +6.11%   131.81    -2.36%    -1.93%   -18.25%   -26.26%
002851.SZ      20260526     20260527        40   +4.25%   137.89    -1.74%   +14.57%    +5.60%   +24.72%
002851.SZ      20260601     20260602        37   +6.70%   140.00   +12.84%   +15.56%   +16.89%   +14.83%
002851.SZ      20260603     20260604        60   +6.78%   153.33    -4.45%    -9.08%   +17.07%    +4.85%
002851.SZ      20260617     20260618        65   +9.33%   176.75    +6.81%    -9.05%    -9.05%    -9.05%
000567.SZ      20260430     20260506        50  +10.07%     6.61    +2.12%    +1.82%    -4.24%    -8.02%
688031.SH      20260213     20260224       109   +9.21%   203.50    +9.09%    -4.67%   +25.31%   -28.57%
688031.SH      20260225     20260226        94  +16.55%   209.52    +7.77%    +6.53%    +9.69%   -33.09%
688031.SH      20260306     20260309        62  +13.35%   245.00    +4.08%    -8.57%   -41.22%   -48.30%
688031.SH      20260604     20260605        55  +20.00%   148.63   -10.77%   -13.23%   -16.53%   -27.67%
002460.SZ      20260327     20260330        38  +10.00%    81.00    -3.23%    -2.52%    +8.99%    +1.36%
600578.SH      20260514     20260515        44  +10.02%     6.50   +18.62%   +26.46%   +44.31%   +15.23%
600578.SH      20260515     20260518        59  +10.05%     7.23   +14.38%   +25.03%   +16.74%   +13.97%
600578.SH      20260518     20260519        70   +9.99%     7.71    -3.50%   +18.94%   +10.12%    +5.84%
600578.SH      20260519     20260520        80   +7.26%     8.02    +2.00%   +20.95%   +16.46%    +0.00%
600578.SH      20260521     20260522        80   +9.95%     7.92   +14.14%   +18.43%    +6.82%    -5.43%
600776.SH      20260508     20260511        37   +4.52%    18.56    +1.94%    -9.59%   -14.71%    -8.41%
688598.SH      20260511     20260512        50  +13.26%    28.43    +8.34%   +28.24%   +17.87%   +18.78%
688598.SH      20260513     20260514        53   +6.28%    30.99    +3.58%   +12.04%    +9.36%   +11.62%
688598.SH      20260611     20260612        49   +5.75%    35.20   +11.85%   +76.25%   +44.12%   +44.12%
688598.SH      20260615     20260616        76  +16.14%    39.92   +24.72%   +42.33%   +27.08%   +27.08%
688598.SH      20260617     20260618       121  +20.00%    52.27   +18.69%    -2.95%    -2.95%    -2.95%
000553.SZ      20260506     20260507        51   +9.97%     7.51    -5.33%    -7.99%   -14.51%   -19.17%
600460.SH      20260616     20260617        43   +8.23%    37.84   +10.54%   +31.77%   +33.14%   +33.14%
600460.SH      20260617     20260618        47   +6.66%    40.50   +10.62%   +24.40%   +24.40%   +24.40%
600460.SH      20260622     20260623        60   +7.10%    45.20   +10.64%   +11.46%   +11.46%   +11.46%
688469.SH      20260617     20260618        35   +7.90%     8.59    +4.89%   +16.18%   +16.18%   +16.18%
688469.SH      20260623     20260624        43   +4.44%     9.30    +6.88%    +7.31%    +7.31%    +7.31%
688469.SH      20260624     20260625        53   +6.38%    10.09    -1.09%    -1.09%    -1.09%    -1.09%
300723.SZ      20260401     20260402        44  +14.68%    36.96    -1.14%    -2.54%    -1.03%   +17.97%
300723.SZ      20260424     20260427        39   +8.51%    37.53    +3.14%   +13.51%    +6.79%    +8.26%
300723.SZ      20260529     20260601        37   +8.07%    43.00   -10.33%   -19.28%   -17.98%   -24.40%
688065.SH      20260622     20260623        44  +14.47%    50.20    +0.00%    -5.14%    -5.14%    -5.14%
688170.SH      20260403     20260407        37   +8.39%    52.63    +3.14%    +7.85%   +14.88%   +21.74%
688170.SH      20260417     20260420        39   +6.35%    61.11    -1.06%    +3.26%    +5.22%   +26.79%
688170.SH      20260615     20260616        60  +20.00%    80.02    +7.21%    +1.97%    +9.99%    +9.99%
000338.SZ      20260423     20260424        38   +5.40%    29.67    -0.03%   +15.67%   +15.74%   +16.28%
002079.SZ      20260429     20260430        38   +9.97%    11.88    +0.51%    +6.57%    +6.82%    +1.43%
301292.SZ      20260311     20260312        36   +8.01%    62.24    +3.60%    -4.34%   +28.92%   +37.36%
301292.SZ      20260326     20260327        72  +16.27%    80.01   +23.96%    +7.09%   +11.30%    +7.35%
301292.SZ      20260617     20260618        33   +5.12%    78.50    +2.98%    +0.59%    +0.59%    +0.59%
600623.SH      20260302     20260303        39   +7.43%    10.44    -5.36%    +3.54%    +1.82%    -7.66%
600875.SH      20260210     20260211        39   +8.34%    30.66    +9.75%   +21.82%   +37.67%   +25.57%
600875.SH      20260306     20260309        86   +4.76%    42.11    +0.12%    -8.03%   -15.41%   -17.31%
603155.SH      20260609     20260610        34   +5.81%    20.61   +21.88%   +20.62%   +11.79%   +22.95%
603155.SH      20260611     20260612        65   +9.98%    23.80    -6.18%    -8.24%    +6.47%    +6.47%
300617.SZ      20260420     20260421        38   +7.21%    64.66    -2.49%    -3.33%    +1.67%    -2.47%
600744.SH      20260227     20260302        42   +9.97%     7.96    +5.40%   +17.09%    +3.14%    -2.64%
600744.SH      20260303     20260304        44   +5.14%     7.66   +18.02%   +22.58%    +8.22%    -1.17%
301382.SZ      20260416     20260417        51  +15.69%    39.41    +3.70%    +1.85%   +15.86%   +29.56%
601699.SH      20260601     20260602        43  +10.00%    17.64    +7.71%    +5.44%    -0.79%   -15.53%
601699.SH      20260603     20260604        50   +6.74%    18.64    +0.86%    -4.35%   -10.30%   -20.06%
600602.SH      20260408     20260409        36   +4.16%    24.33    -1.03%    +1.23%    -6.21%    -7.32%
300488.SZ      20260507     20260508        50  +12.84%    36.49    +7.37%    +6.49%    +0.30%    -5.32%
300488.SZ      20260508     20260511        84  +20.01%    41.30    -6.83%    -8.47%   -14.04%   -11.23%
300488.SZ      20260608     20260609        35   +6.11%    36.36    +2.09%   +21.84%    +8.42%    +9.52%
300488.SZ      20260609     20260610        39   +4.88%    37.46    +2.83%   +28.11%    +5.21%    +6.30%
300488.SZ      20260616     20260617        60  +13.01%    43.32    -3.79%    -9.03%    -8.08%    -8.08%
300488.SZ      20260617     20260618        66   +8.33%    44.53    -8.31%   -10.58%   -10.58%   -10.58%
688001.SH      20260407     20260408        41   +6.81%    37.71   +11.11%   +10.37%   +26.01%   +63.48%
